date,total_pnl,price_pnl,funding_pnl,costs,equity
2020-03-16,0.0,0.0,0.0,0.0,5000.0
2020-03-17,0.0,0.0,0.0,0.0,5000.0
2020-03-18,0.0,0.0,0.0,0.0,5000.0
2020-03-19,0.0,0.0,0.0,0.0,5000.0
2020-03-20,0.0,0.0,0.0,0.0,5000.0
2020-03-21,0.0,0.0,0.0,0.0,5000.0
2020-03-22,0.0,0.0,0.0,0.0,5000.0
2020-03-23,0.0,0.0,0.0,0.0,5000.0
2020-03-24,0.0,0.0,0.0,0.0,5000.0
2020-03-25,0.0,0.0,0.0,0.0,5000.0
2020-03-26,0.0,0.0,0.0,0.0,5000.0
2020-03-27,0.0,0.0,0.0,0.0,5000.0
2020-03-28,0.0,0.0,0.0,0.0,5000.0
2020-03-29,0.0,0.0,0.0,0.0,5000.0
2020-03-30,0.0,0.0,0.0,0.0,5000.0
2020-03-31,0.0,0.0,0.0,0.0,5000.0
2020-04-01,0.0,0.0,0.0,0.0,5000.0
2020-04-02,0.0,0.0,0.0,0.0,5000.0
2020-04-03,0.0,0.0,0.0,0.0,5000.0
2020-04-04,0.0,0.0,0.0,0.0,5000.0
2020-04-05,0.0,0.0,0.0,0.0,5000.0
2020-04-06,0.0,0.0,0.0,0.0,5000.0
2020-04-07,0.0,0.0,0.0,0.0,5000.0
2020-04-08,0.0,0.0,0.0,0.0,5000.0
2020-04-09,0.0,0.0,0.0,0.0,5000.0
2020-04-10,0.0,0.0,0.0,0.0,5000.0
2020-04-11,0.0,0.0,0.0,0.0,5000.0
2020-04-12,0.0,0.0,0.0,0.0,5000.0
2020-04-13,0.0,0.0,0.0,0.0,5000.0
2020-04-14,0.0,0.0,0.0,0.0,5000.0
2020-04-15,0.0,0.0,0.0,0.0,5000.0
2020-04-16,0.0,0.0,0.0,0.0,5000.0
2020-04-17,0.0,0.0,0.0,0.0,5000.0
2020-04-18,0.0,0.0,0.0,0.0,5000.0
2020-04-19,0.0,0.0,0.0,0.0,5000.0
2020-04-20,0.0,0.0,0.0,0.0,5000.0
2020-04-21,0.0,0.0,0.0,0.0,5000.0
2020-04-22,0.0,0.0,0.0,0.0,5000.0
2020-04-23,0.0,0.0,0.0,0.0,5000.0
2020-04-24,0.0,0.0,0.0,0.0,5000.0
2020-04-25,0.0,0.0,0.0,0.0,5000.0
2020-04-26,0.0,0.0,0.0,0.0,5000.0
2020-04-27,0.0,0.0,0.0,0.0,5000.0
2020-04-28,0.0,0.0,0.0,0.0,5000.0
2020-04-29,0.0,0.0,0.0,0.0,5000.0
2020-04-30,0.0,0.0,0.0,0.0,5000.0
2020-05-01,0.0,0.0,0.0,0.0,5000.0
2020-05-02,0.0,0.0,0.0,0.0,5000.0
2020-05-03,0.0,0.0,0.0,0.0,5000.0
2020-05-04,0.0,0.0,0.0,0.0,5000.0
2020-05-05,0.0,0.0,0.0,0.0,5000.0
2020-05-06,0.0,0.0,0.0,0.0,5000.0
2020-05-07,0.0,0.0,0.0,0.0,5000.0
2020-05-08,0.0,0.0,0.0,0.0,5000.0
2020-05-09,0.0,0.0,0.0,0.0,5000.0
2020-05-10,0.0,0.0,0.0,0.0,5000.0
2020-05-11,0.0,0.0,0.0,0.0,5000.0
2020-05-12,0.0,0.0,0.0,0.0,5000.0
2020-05-13,0.0,0.0,0.0,0.0,5000.0
2020-05-14,0.0,0.0,0.0,0.0,5000.0
2020-05-15,0.0,0.0,0.0,0.0,5000.0
2020-05-16,0.0,0.0,0.0,0.0,5000.0
2020-05-17,0.0,0.0,0.0,0.0,5000.0
2020-05-18,0.0,0.0,0.0,0.0,5000.0
2020-05-19,0.0,0.0,0.0,0.0,5000.0
2020-05-20,0.0,0.0,0.0,0.0,5000.0
2020-05-21,0.0,0.0,0.0,0.0,5000.0
2020-05-22,0.0,0.0,0.0,0.0,5000.0
2020-05-23,0.0,0.0,0.0,0.0,5000.0
2020-05-24,0.0,0.0,0.0,0.0,5000.0
2020-05-25,0.0,0.0,0.0,0.0,5000.0
2020-05-26,0.0,0.0,0.0,0.0,5000.0
2020-05-27,0.0,0.0,0.0,0.0,5000.0
2020-05-28,0.0,0.0,0.0,0.0,5000.0
2020-05-29,0.0,0.0,0.0,0.0,5000.0
2020-05-30,0.0,0.0,0.0,0.0,5000.0
2020-05-31,0.0,0.0,0.0,0.0,5000.0
2020-06-01,0.0,0.0,0.0,0.0,5000.0
2020-06-02,0.0,0.0,0.0,0.0,5000.0
2020-06-03,0.0,0.0,0.0,0.0,5000.0
2020-06-04,0.0,0.0,0.0,0.0,5000.0
2020-06-05,0.0,0.0,0.0,0.0,5000.0
2020-06-06,0.0,0.0,0.0,0.0,5000.0
2020-06-07,0.0,0.0,0.0,0.0,5000.0
2020-06-08,0.0,0.0,0.0,0.0,5000.0
2020-06-09,0.0,0.0,0.0,0.0,5000.0
2020-06-10,0.0,0.0,0.0,0.0,5000.0
2020-06-11,0.0,0.0,0.0,0.0,5000.0
2020-06-12,0.0,0.0,0.0,0.0,5000.0
2020-06-13,0.0,0.0,0.0,0.0,5000.0
2020-06-14,0.0,0.0,0.0,0.0,5000.0
2020-06-15,0.0,0.0,0.0,0.0,5000.0
2020-06-16,0.0,0.0,0.0,0.0,5000.0
2020-06-17,0.0,0.0,0.0,0.0,5000.0
2020-06-18,0.0,0.0,0.0,0.0,5000.0
2020-06-19,0.0,0.0,0.0,0.0,5000.0
2020-06-20,0.0,0.0,0.0,0.0,5000.0
2020-06-21,0.0,0.0,0.0,0.0,5000.0
2020-06-22,0.0,0.0,0.0,0.0,5000.0
2020-06-23,0.0,0.0,0.0,0.0,5000.0
2020-06-24,0.0,0.0,0.0,0.0,5000.0
2020-06-25,0.0,0.0,0.0,0.0,5000.0
2020-06-26,0.0,0.0,0.0,0.0,5000.0
2020-06-27,0.0,0.0,0.0,0.0,5000.0
2020-06-28,0.0,0.0,0.0,0.0,5000.0
2020-06-29,0.0,0.0,0.0,0.0,5000.0
2020-06-30,0.0,0.0,0.0,0.0,5000.0
2020-07-01,0.0,0.0,0.0,0.0,5000.0
2020-07-02,0.0,0.0,0.0,0.0,5000.0
2020-07-03,0.0,0.0,0.0,0.0,5000.0
2020-07-04,0.0,0.0,0.0,0.0,5000.0
2020-07-05,0.0,0.0,0.0,0.0,5000.0
2020-07-06,0.0,0.0,0.0,0.0,5000.0
2020-07-07,0.0,0.0,0.0,0.0,5000.0
2020-07-08,0.0,0.0,0.0,0.0,5000.0
2020-07-09,0.0,0.0,0.0,0.0,5000.0
2020-07-10,0.0,0.0,0.0,0.0,5000.0
2020-07-11,0.0,0.0,0.0,0.0,5000.0
2020-07-12,0.0,0.0,0.0,0.0,5000.0
2020-07-13,0.0,0.0,0.0,0.0,5000.0
2020-07-14,0.0,0.0,0.0,0.0,5000.0
2020-07-15,0.0,0.0,0.0,0.0,5000.0
2020-07-16,0.0,0.0,0.0,0.0,5000.0
2020-07-17,0.0,0.0,0.0,0.0,5000.0
2020-07-18,0.0,0.0,0.0,0.0,5000.0
2020-07-19,0.0,0.0,0.0,0.0,5000.0
2020-07-20,0.0,0.0,0.0,0.0,5000.0
2020-07-21,0.0,0.0,0.0,0.0,5000.0
2020-07-22,0.0,0.0,0.0,0.0,5000.0
2020-07-23,0.0,0.0,0.0,0.0,5000.0
2020-07-24,0.0,0.0,0.0,0.0,5000.0
2020-07-25,0.0,0.0,0.0,0.0,5000.0
2020-07-26,0.0,0.0,0.0,0.0,5000.0
2020-07-27,0.0,0.0,0.0,0.0,5000.0
2020-07-28,0.0,0.0,0.0,0.0,5000.0
2020-07-29,0.0,0.0,0.0,0.0,5000.0
2020-07-30,0.0,0.0,0.0,0.0,5000.0
2020-07-31,0.0,0.0,0.0,0.0,5000.0
2020-08-01,0.0,0.0,0.0,0.0,5000.0
2020-08-02,0.0,0.0,0.0,0.0,5000.0
2020-08-03,0.0,0.0,0.0,0.0,5000.0
2020-08-04,0.0,0.0,0.0,0.0,5000.0
2020-08-05,0.0,0.0,0.0,0.0,5000.0
2020-08-06,0.0,0.0,0.0,0.0,5000.0
2020-08-07,0.0,0.0,0.0,0.0,5000.0
2020-08-08,0.0,0.0,0.0,0.0,5000.0
2020-08-09,0.0,0.0,0.0,0.0,5000.0
2020-08-10,0.0,0.0,0.0,0.0,5000.0
2020-08-11,0.0,0.0,0.0,0.0,5000.0
2020-08-12,0.0,0.0,0.0,0.0,5000.0
2020-08-13,0.0,0.0,0.0,0.0,5000.0
2020-08-14,0.0,0.0,0.0,0.0,5000.0
2020-08-15,0.0,0.0,0.0,0.0,5000.0
2020-08-16,0.0,0.0,0.0,0.0,5000.0
2020-08-17,0.0,0.0,0.0,0.0,5000.0
2020-08-18,0.0,0.0,0.0,0.0,5000.0
2020-08-19,0.0,0.0,0.0,0.0,5000.0
2020-08-20,0.0,0.0,0.0,0.0,5000.0
2020-08-21,0.0,0.0,0.0,0.0,5000.0
2020-08-22,0.0,0.0,0.0,0.0,5000.0
2020-08-23,0.0,0.0,0.0,0.0,5000.0
2020-08-24,0.0,0.0,0.0,0.0,5000.0
2020-08-25,0.0,0.0,0.0,0.0,5000.0
2020-08-26,0.0,0.0,0.0,0.0,5000.0
2020-08-27,0.0,0.0,0.0,0.0,5000.0
2020-08-28,0.0,0.0,0.0,0.0,5000.0
2020-08-29,0.0,0.0,0.0,0.0,5000.0
2020-08-30,0.0,0.0,0.0,0.0,5000.0
2020-08-31,0.0,0.0,0.0,0.0,5000.0
2020-09-01,0.0,0.0,0.0,0.0,5000.0
2020-09-02,0.0,0.0,0.0,0.0,5000.0
2020-09-03,0.0,0.0,0.0,0.0,5000.0
2020-09-04,0.0,0.0,0.0,0.0,5000.0
2020-09-05,0.0,0.0,0.0,0.0,5000.0
2020-09-06,0.0,0.0,0.0,0.0,5000.0
2020-09-07,0.0,0.0,0.0,0.0,5000.0
2020-09-08,0.0,0.0,0.0,0.0,5000.0
2020-09-09,0.0,0.0,0.0,0.0,5000.0
2020-09-10,0.0,0.0,0.0,0.0,5000.0
2020-09-11,0.0,0.0,0.0,0.0,5000.0
2020-09-12,0.0,0.0,0.0,0.0,5000.0
2020-09-13,0.0,0.0,0.0,0.0,5000.0
2020-09-14,0.0,0.0,0.0,0.0,5000.0
2020-09-15,0.0,0.0,0.0,0.0,5000.0
2020-09-16,0.0,0.0,0.0,0.0,5000.0
2020-09-17,0.0,0.0,0.0,0.0,5000.0
2020-09-18,0.0,0.0,0.0,0.0,5000.0
2020-09-19,0.0,0.0,0.0,0.0,5000.0
2020-09-20,0.0,0.0,0.0,0.0,5000.0
2020-09-21,0.0,0.0,0.0,0.0,5000.0
2020-09-22,0.0,0.0,0.0,0.0,5000.0
2020-09-23,0.0,0.0,0.0,0.0,5000.0
2020-09-24,0.0,0.0,0.0,0.0,5000.0
2020-09-25,0.0,0.0,0.0,0.0,5000.0
2020-09-26,0.0,0.0,0.0,0.0,5000.0
2020-09-27,0.0,0.0,0.0,0.0,5000.0
2020-09-28,0.0,0.0,0.0,0.0,5000.0
2020-09-29,0.0,0.0,0.0,0.0,5000.0
2020-09-30,0.0,0.0,0.0,0.0,5000.0
2020-10-01,0.0,0.0,0.0,0.0,5000.0
2020-10-02,0.0,0.0,0.0,0.0,5000.0
2020-10-03,0.0,0.0,0.0,0.0,5000.0
2020-10-04,0.0,0.0,0.0,0.0,5000.0
2020-10-05,0.0,0.0,0.0,0.0,5000.0
2020-10-06,0.0,0.0,0.0,0.0,5000.0
2020-10-07,0.0,0.0,0.0,0.0,5000.0
2020-10-08,0.0,0.0,0.0,0.0,5000.0
2020-10-09,0.0,0.0,0.0,0.0,5000.0
2020-10-10,0.0,0.0,0.0,0.0,5000.0
2020-10-11,0.0,0.0,0.0,0.0,5000.0
2020-10-12,0.0,0.0,0.0,0.0,5000.0
2020-10-13,0.0,0.0,0.0,0.0,5000.0
2020-10-14,0.0,0.0,0.0,0.0,5000.0
2020-10-15,0.0,0.0,0.0,0.0,5000.0
2020-10-16,0.0,0.0,0.0,0.0,5000.0
2020-10-17,0.0,0.0,0.0,0.0,5000.0
2020-10-18,0.0,0.0,0.0,0.0,5000.0
2020-10-19,0.0,0.0,0.0,0.0,5000.0
2020-10-20,0.0,0.0,0.0,0.0,5000.0
2020-10-21,0.0,0.0,0.0,0.0,5000.0
2020-10-22,0.0,0.0,0.0,0.0,5000.0
2020-10-23,0.0,0.0,0.0,0.0,5000.0
2020-10-24,0.0,0.0,0.0,0.0,5000.0
2020-10-25,0.0,0.0,0.0,0.0,5000.0
2020-10-26,0.0,0.0,0.0,0.0,5000.0
2020-10-27,0.0,0.0,0.0,0.0,5000.0
2020-10-28,0.0,0.0,0.0,0.0,5000.0
2020-10-29,0.0,0.0,0.0,0.0,5000.0
2020-10-30,0.0,0.0,0.0,0.0,5000.0
2020-10-31,0.0,0.0,0.0,0.0,5000.0
2020-11-01,0.0,0.0,0.0,0.0,5000.0
2020-11-02,0.0,0.0,0.0,0.0,5000.0
2020-11-03,0.0,0.0,0.0,0.0,5000.0
2020-11-04,0.0,0.0,0.0,0.0,5000.0
2020-11-05,0.0,0.0,0.0,0.0,5000.0
2020-11-06,0.0,0.0,0.0,0.0,5000.0
2020-11-07,0.0,0.0,0.0,0.0,5000.0
2020-11-08,0.0,0.0,0.0,0.0,5000.0
2020-11-09,0.0,0.0,0.0,0.0,5000.0
2020-11-10,0.0,0.0,0.0,0.0,5000.0
2020-11-11,0.0,0.0,0.0,0.0,5000.0
2020-11-12,0.0,0.0,0.0,0.0,5000.0
2020-11-13,0.0,0.0,0.0,0.0,5000.0
2020-11-14,0.0,0.0,0.0,0.0,5000.0
2020-11-15,0.0,0.0,0.0,0.0,5000.0
2020-11-16,0.0,0.0,0.0,0.0,5000.0
2020-11-17,0.0,0.0,0.0,0.0,5000.0
2020-11-18,0.0,0.0,0.0,0.0,5000.0
2020-11-19,0.0,0.0,0.0,0.0,5000.0
2020-11-20,0.0,0.0,0.0,0.0,5000.0
2020-11-21,0.0,0.0,0.0,0.0,5000.0
2020-11-22,0.0,0.0,0.0,0.0,5000.0
2020-11-23,0.0,0.0,0.0,0.0,5000.0
2020-11-24,0.0,0.0,0.0,0.0,5000.0
2020-11-25,0.0,0.0,0.0,0.0,5000.0
2020-11-26,0.0,0.0,0.0,0.0,5000.0
2020-11-27,0.0,0.0,0.0,0.0,5000.0
2020-11-28,0.0,0.0,0.0,0.0,5000.0
2020-11-29,0.0,0.0,0.0,0.0,5000.0
2020-11-30,0.0,0.0,0.0,0.0,5000.0
2020-12-01,0.0,0.0,0.0,0.0,5000.0
2020-12-02,0.0,0.0,0.0,0.0,5000.0
2020-12-03,0.0,0.0,0.0,0.0,5000.0
2020-12-04,0.0,0.0,0.0,0.0,5000.0
2020-12-05,0.0,0.0,0.0,0.0,5000.0
2020-12-06,0.0,0.0,0.0,0.0,5000.0
2020-12-07,0.0,0.0,0.0,0.0,5000.0
2020-12-08,0.0,0.0,0.0,0.0,5000.0
2020-12-09,0.0,0.0,0.0,0.0,5000.0
2020-12-10,0.0,0.0,0.0,0.0,5000.0
2020-12-11,0.0,0.0,0.0,0.0,5000.0
2020-12-12,0.0,0.0,0.0,0.0,5000.0
2020-12-13,0.0,0.0,0.0,0.0,5000.0
2020-12-14,0.0,0.0,0.0,0.0,5000.0
2020-12-15,0.0,0.0,0.0,0.0,5000.0
2020-12-16,0.0,0.0,0.0,0.0,5000.0
2020-12-17,0.0,0.0,0.0,0.0,5000.0
2020-12-18,0.0,0.0,0.0,0.0,5000.0
2020-12-19,0.0,0.0,0.0,0.0,5000.0
2020-12-20,0.0,0.0,0.0,0.0,5000.0
2020-12-21,0.0,0.0,0.0,0.0,5000.0
2020-12-22,0.0,0.0,0.0,0.0,5000.0
2020-12-23,0.0,0.0,0.0,0.0,5000.0
2020-12-24,0.0,0.0,0.0,0.0,5000.0
2020-12-25,0.0,0.0,0.0,0.0,5000.0
2020-12-26,0.0,0.0,0.0,0.0,5000.0
2020-12-27,0.0,0.0,0.0,0.0,5000.0
2020-12-28,0.0,0.0,0.0,0.0,5000.0
2020-12-29,0.0,0.0,0.0,0.0,5000.0
2020-12-30,0.0,0.0,0.0,0.0,5000.0
2020-12-31,0.0,0.0,0.0,0.0,5000.0
2021-01-01,-4.26187071921306,0.0,0.0,4.26187071921306,4995.738129280787
2021-01-02,585.8511859205854,574.4627151051633,11.89393813834964,0.5054673229275064,5581.589315201372
2021-01-03,1212.1835875787372,1188.5114485642246,25.237990465935198,1.565851451422823,6793.77290278011
2021-01-04,-109.0296709501355,-130.3691374809249,21.735023889164335,0.395557358374941,6684.743231829974
2021-01-05,276.30190986781975,267.625033476669,9.151687473294661,0.47481108214391776,6961.045141697794
2021-01-06,557.8706431521016,528.1042336285484,30.077631649985157,0.3112221264319779,7518.915784849895
2021-01-07,211.23294559164535,188.91750656386336,22.499697162172026,0.18425813439006744,7730.1487304415405
2021-01-08,32.471944788602144,9.59867347064851,22.98340688850227,0.11013557054862469,7762.620675230142
2021-01-09,750.6845168093013,734.2050052352014,16.96024717216889,0.4807355980690244,8513.305192039445
2021-01-10,-83.31496032179301,-111.52692448383524,28.62542878421062,0.41346462216837404,8429.990231717651
2021-01-11,-845.8018987759383,-858.7909350352979,14.25810199069886,1.26906573133906,7584.188332941712
2021-01-12,-158.75564643599586,-163.21236340733458,4.610881800266714,0.15416482892797165,7425.432686505717
2021-01-13,354.39899004188794,351.13148006330164,3.5418119229342127,0.2743019443478234,7779.831676547605
2021-01-14,289.2108994864455,281.8192457139871,7.697324517793361,0.3056707453349252,8069.04257603405
2021-01-15,-294.04638079199776,-302.5856848387013,8.849095057685748,0.3097910109822458,7774.996195242053
2021-01-16,36.661596135788,30.4140497205873,6.477011691217053,0.22946527601634098,7811.65779137784
2021-01-17,-26.657388913841782,-32.728985813887206,6.316670211213099,0.24507331116766645,7785.000402463998
2021-01-18,180.56484637362422,169.28310746493233,11.438595931900359,0.15685702320847456,7965.565248837624
2021-01-19,130.37114822016292,109.64175031474736,21.15212411231122,0.42272620689566587,8095.936397057786
2021-01-20,-13.61002598908065,-20.833842599449934,7.335752041074944,0.11193543070566479,8082.326371068706
2021-01-21,-668.1312392561014,-671.5254845608464,4.676808918246869,1.2825636135018559,7414.195131812605
2021-01-22,119.59878689782684,119.60729700144611,0.566928671318665,0.5754387749379208,7533.793918710431
2021-01-23,-42.86841926055658,-43.69884578786003,1.2178721145626414,0.3874455872591883,7490.925499449875
2021-01-24,184.9410706409613,180.408536968998,4.660707883195768,0.1281742112324664,7675.866570090836
2021-01-25,-77.08734929994966,-82.8099344606252,5.911436752566502,0.18885159189096595,7598.779220790886
2021-01-26,40.88825992154825,39.55059752976391,1.753200049166852,0.41553765738252635,7639.667480712435
2021-01-27,-356.04083410124645,-357.65519211970025,1.8949338747473554,0.2805758562935519,7283.626646611187
2021-01-28,309.3220214404992,307.31724156228483,2.2104495281140704,0.205669649899686,7592.948668051687
2021-01-29,124.46750704830957,112.82581710050854,12.409082474914296,0.7673925271132762,7717.416175099996
2021-01-30,9.057976265539313,5.057962636108934,4.053506929738339,0.05349330030796154,7726.474151365535
2021-01-31,-101.30646475544629,-106.72110525261687,5.763502611747374,0.3488621145768003,7625.16768661009
2021-02-01,51.370532951254596,53.351540699847206,2.292454141551448,4.273461890144064,7676.538219561344
2021-02-02,415.2117950530323,406.31011445561455,10.347147441573604,1.445466844155814,8091.750014614376
2021-02-03,303.05222538498083,291.819229320259,13.60748014016507,2.3744840754432657,8394.802239999357
2021-02-04,-84.98032831756548,-87.26669292846803,3.0728117841023668,0.7864471731998163,8309.82191168179
2021-02-05,425.964483146604,417.8196177891405,10.175089073634197,2.0302237161707524,8735.786394828396
2021-02-06,185.25323312314484,180.8774249938068,6.070276551044088,1.6944684217060755,8921.03962795154
2021-02-07,42.4610075066707,27.91711719576989,16.580787437537786,2.0368971266369815,8963.500635458211
2021-02-08,404.75211212609264,379.80727769649263,26.48314892539516,1.5383144957952068,9368.252747584304
2021-02-09,635.4956757602123,593.1791655112356,43.41497843773564,1.0984681887589287,10003.748423344516
2021-02-10,735.2397000643219,677.7983428486934,58.90096586498653,1.4596086493581888,10738.988123408839
2021-02-11,955.7101086815817,920.7993108173523,35.81651791911005,0.9057200548806787,11694.69823209042
2021-02-12,565.9343078131067,520.2926739327288,46.36147732538098,0.7198434450031534,12260.632539903527
2021-02-13,1268.5342063408098,1211.7353380714578,57.7875930334018,0.9887247640501733,13529.166746244337
2021-02-14,-368.1069164813972,-420.92289480066756,53.520588271899484,0.7046099526291276,13161.05982976294
2021-02-15,-326.44866498540785,-343.47039941980336,17.327737709655064,0.3060032752595162,12834.611164777532
2021-02-16,-32.54264827172245,-56.83660358439907,24.592725818732966,0.298770506056338,12802.06851650581
2021-02-17,450.5625136128228,421.42632665253325,29.48602257213463,0.349835611845128,13252.631030118631
2021-02-18,61.83429866767546,4.801613008336091,57.42350377938272,0.39081812004334465,13314.465328786308
2021-02-19,555.8910461845371,496.925964079141,59.06748071522684,0.10239860983076605,13870.356374970845
2021-02-20,-140.06988219948522,-207.84631592285143,68.06518050369108,0.2887467803248738,13730.28649277136
2021-02-21,249.26942163492856,227.18450618912004,22.159696878251992,0.0747814324434991,13979.555914406288
2021-02-22,-701.3807096758811,-717.7991305591122,16.811769915314397,0.39334903208316413,13278.175204730407
2021-02-23,-1512.9976475119104,-1514.3900370752124,2.68536490956989,1.2929753462677134,11765.177557218496
2021-02-24,426.7370026575918,423.53848521901836,3.636372436253337,0.4378549976799195,12191.914559876088
2021-02-25,-513.9402069267057,-518.4970729882301,5.098909161706955,0.5420431001826127,11677.974352949383
2021-02-26,134.11765457904596,133.0269547329895,1.4440578955265144,0.35335804947009075,11812.092007528428
2021-02-27,318.08234223452644,312.6346041460916,5.5947287438313555,0.14699065539656855,12130.174349762954
2021-02-28,-367.79854420961465,-369.09235280706514,1.5557540813487991,0.2619454838982734,11762.37580555334
2021-03-01,653.3810485198254,651.6000151663299,3.918712630923107,2.1376792774276026,12415.756854073166
2021-03-02,-187.02154846446967,-193.13343649432525,6.38156334100209,0.2696753111465078,12228.735305608696
2021-03-03,498.7522868321735,491.672470620021,7.192112736320837,0.11229652416846407,12727.48759244087
2021-03-04,-339.4075888540405,-347.316532044449,8.25485327875068,0.3459100883421281,12388.08000358683
2021-03-05,-38.391464230019984,-41.808390082754194,3.573354184806142,0.15642833207194454,12349.68853935681
2021-03-06,98.3175561912147,93.43668165492687,5.003311508598791,0.1224369723109654,12448.006095548026
2021-03-07,339.30267800506675,330.22647934362556,9.236506217524223,0.16030755608301217,12787.308773553092
2021-03-08,357.2650070932745,345.98136764427994,11.525046165287087,0.2414067162925073,13144.573780646366
2021-03-09,453.1232896731364,428.4529060331642,25.241184521928616,0.5708008819565048,13597.697070319502
2021-03-10,-328.9210753947793,-349.44730049920656,21.134477292951306,0.6082521885240602,13268.775994924723
2021-03-11,197.98359846257682,180.35272832231055,17.922466592118038,0.29159645185177663,13466.7595933873
2021-03-12,-230.97178847959682,-249.02793397228336,18.731099092229734,0.6749535995431719,13235.787804907703
2021-03-13,671.3477606281871,656.8498707423737,14.833383517996062,0.3354936321825826,13907.13556553589
2021-03-14,-442.17926579949835,-467.1373819867618,26.209645391462402,1.2515292041989554,13464.95629973639
2021-03-15,26.698053530652444,10.524704038689334,16.812877853074298,0.639528361111113,13491.654353267042
2021-03-16,173.01835496910937,165.70032478950895,7.946687102700737,0.6286569231003482,13664.672708236152
2021-03-17,353.42081476538993,344.0200819387091,9.948801885971205,0.5480690592903177,14018.093523001542
